,id,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,availability_365,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
6497,5192165,Harlem,Manhattan,40.82306,-73.94688,3,1.0,1.0,1.0,$63.00,323,242,92.0,9.0,10.0,9.0,10.0,10.0
9606,8100914,Upper West Side,Manhattan,40.79494,-73.97221,4,1.0,1.0,2.0,$168.00,0,2,80.0,8.0,8.0,10.0,9.0,9.0
31657,28287653,Long Island City,Queens,40.74613,-73.95343,8,2.5,3.0,5.0,$600.00,284,5,100.0,10.0,10.0,10.0,10.0,10.0
17583,15370020,West Village,Manhattan,40.73356,-74.00177,2,1.0,0.0,1.0,$155.00,48,6,100.0,9.0,10.0,10.0,10.0,10.0
19950,17729392,Washington Heights,Manhattan,40.83748,-73.94278,2,1.0,1.0,1.0,$97.00,0,21,94.0,8.0,10.0,10.0,10.0,10.0
3065,2067928,Harlem,Manhattan,40.79908,-73.95162,6,2.0,3.0,3.0,$300.00,27,8,100.0,10.0,10.0,10.0,9.0,9.0
30084,26715133,Chinatown,Manhattan,40.71765,-73.99457,4,1.0,1.0,3.0,$129.00,83,5,84.0,8.0,8.0,8.0,8.0,7.0
10620,9050373,Flatbush,Brooklyn,40.65228,-73.96428,4,1.0,1.0,2.0,$97.00,0,27,97.0,10.0,10.0,10.0,9.0,10.0
6784,5550377,East Village,Manhattan,40.72681,-73.97994,2,1.0,1.0,1.0,$250.00,0,12,97.0,10.0,10.0,10.0,10.0,10.0
33132,29814549,Crown Heights,Brooklyn,40.67265,-73.94728,2,1.0,0.0,1.0,$81.00,93,48,93.0,9.0,10.0,10.0,9.0,9.0
781,302758,East Harlem,Manhattan,40.7968,-73.93611,2,1.0,1.0,2.0,$150.00,88,12,90.0,7.0,10.0,10.0,8.0,8.0
20943,18747972,Williamsburg,Brooklyn,40.70398,-73.93298,6,1.0,2.0,3.0,$185.00,0,39,84.0,8.0,8.0,8.0,10.0,9.0
18376,16177263,West Village,Manhattan,40.73365,-74.0041,3,1.0,1.0,1.0,$470.00,365,25,90.0,9.0,9.0,9.0,10.0,9.0
23167,20542273,Williamsburg,Brooklyn,40.71012,-73.96462,2,1.0,1.0,1.0,$125.00,86,54,99.0,10.0,10.0,10.0,10.0,10.0
2689,1778294,Bedford-Stuyvesant,Brooklyn,40.68931,-73.95548,4,1.0,1.0,1.0,$120.00,41,54,97.0,10.0,10.0,10.0,9.0,10.0
23618,20871641,Upper East Side,Manhattan,40.76117,-73.96104,2,1.0,1.0,1.0,$150.00,8,10,98.0,9.0,10.0,10.0,9.0,10.0
49376,41380850,Bronxdale,Bronx,40.85546,-73.86256,4,1.0,1.0,2.0,$50.00,48,1,100.0,10.0,10.0,10.0,10.0,10.0
2457,1503618,Sunset Park,Brooklyn,40.66405,-73.9923,1,1.5,1.0,1.0,$68.00,365,5,88.0,9.0,10.0,10.0,10.0,9.0
39426,35220744,Hell's Kitchen,Manhattan,40.75917,-73.99785,3,1.0,1.0,0.0,$305.00,49,49,99.0,10.0,9.0,10.0,10.0,10.0
24375,21394554,Woodside,Queens,40.74599,-73.89507,2,1.0,1.0,1.0,$65.00,86,163,99.0,10.0,10.0,10.0,10.0,10.0
11169,9478196,West Village,Manhattan,40.73431,-74.00635,5,1.0,1.0,2.0,$275.00,0,4,87.0,7.0,10.0,9.0,9.0,8.0
35520,31557309,Belle Harbor,Queens,40.57518,-73.84558,4,1.0,1.0,3.0,$97.00,0,4,100.0,10.0,9.0,10.0,10.0,10.0
40526,36082032,Bushwick,Brooklyn,40.69845,-73.93591,4,1.0,1.0,3.0,$148.00,342,44,93.0,10.0,10.0,10.0,9.0,9.0
4650,3696746,Gramercy,Manhattan,40.73343,-73.98634,3,1.0,1.0,1.0,$195.00,30,82,96.0,10.0,10.0,10.0,10.0,10.0
45102,39339881,Bushwick,Brooklyn,40.70097,-73.92283,2,1.0,1.0,1.0,$95.00,37,1,100.0,10.0,10.0,10.0,10.0,10.0
4938,3943879,Williamsburg,Brooklyn,40.71713,-73.95669,2,1.0,0.0,0.0,$175.00,34,87,96.0,10.0,10.0,10.0,10.0,10.0
21765,19407282,SoHo,Manhattan,40.7182,-74.00001,1,1.5,1.0,1.0,$55.00,364,1,80.0,10.0,8.0,10.0,8.0,8.0
32402,29083751,SoHo,Manhattan,40.72614,-74.00076,2,1.0,1.0,1.0,$115.00,0,33,86.0,8.0,10.0,9.0,10.0,9.0
19625,17347938,Astoria,Queens,40.75651,-73.91485,6,1.0,3.0,4.0,$180.00,179,100,99.0,10.0,10.0,10.0,10.0,10.0
37481,33637496,Ridgewood,Queens,40.7059,-73.90501,2,1.0,1.0,4.0,$58.00,104,2,100.0,10.0,10.0,10.0,10.0,10.0
48863,41082583,Sunnyside,Queens,40.73773,-73.92999,2,1.0,0.0,1.0,$75.00,0,2,90.0,10.0,10.0,9.0,10.0,8.0
27440,23661749,Clinton Hill,Brooklyn,40.68303,-73.96317,1,1.0,1.0,1.0,$75.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
26163,22350243,Woodside,Queens,40.7432,-73.91214,4,1.0,1.0,2.0,$75.00,365,47,97.0,9.0,10.0,10.0,10.0,10.0
28048,24300863,Greenwich Village,Manhattan,40.73034,-74.00135,3,1.0,1.0,1.0,$250.00,39,52,95.0,10.0,10.0,10.0,10.0,9.0
48690,41012242,Hell's Kitchen,Manhattan,40.76294,-73.98879,1,1.0,1.0,4.0,$65.00,359,2,100.0,10.0,10.0,10.0,10.0,10.0
40790,36311470,Woodside,Queens,40.74597,-73.9047,3,1.0,1.0,1.0,$80.00,11,2,100.0,8.0,8.0,10.0,10.0,8.0
1703,825550,Gowanus,Brooklyn,40.67869,-73.99197,3,1.0,1.0,1.0,$135.00,0,8,93.0,8.0,10.0,10.0,10.0,9.0
14828,13094690,Bushwick,Brooklyn,40.69819,-73.9334,1,1.0,1.0,1.0,$40.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
29191,25626152,East Flatbush,Brooklyn,40.64987,-73.93855,4,1.0,1.0,3.0,$55.00,349,50,96.0,9.0,10.0,10.0,9.0,10.0
16698,14355431,East New York,Brooklyn,40.67333,-73.8872,1,1.0,1.0,1.0,$40.00,99,107,96.0,10.0,10.0,10.0,8.0,10.0
20661,18490141,Jamaica,Queens,40.69085,-73.79916,6,1.0,1.0,3.0,$15.00,360,46,88.0,9.0,9.0,9.0,9.0,8.0
4277,3339273,Chelsea,Manhattan,40.75045,-73.99662,2,1.0,0.0,1.0,$79.00,199,13,94.0,9.0,9.0,10.0,10.0,9.0
16000,13788132,Bedford-Stuyvesant,Brooklyn,40.69651,-73.96147,2,1.0,1.0,1.0,$45.00,234,110,98.0,10.0,10.0,10.0,9.0,10.0
40251,35848679,Ridgewood,Queens,40.70774,-73.90929,1,1.0,1.0,1.0,$67.00,345,2,100.0,10.0,10.0,10.0,10.0,10.0
10553,8993887,Bedford-Stuyvesant,Brooklyn,40.68003,-73.92094,2,1.0,1.0,1.0,$42.00,365,152,78.0,7.0,9.0,9.0,9.0,8.0
35390,31400005,Upper East Side,Manhattan,40.77769,-73.94836,2,1.0,1.0,1.0,$130.00,0,4,95.0,10.0,10.0,10.0,10.0,10.0
32205,28908909,Fort Greene,Brooklyn,40.68631,-73.97497,2,1.0,0.0,1.0,$150.00,0,4,100.0,10.0,10.0,10.0,10.0,10.0
1569,777327,Flatbush,Brooklyn,40.64047,-73.96388,3,1.0,1.0,2.0,$150.00,205,54,93.0,9.0,9.0,10.0,10.0,9.0
42628,37836416,Inwood,Manhattan,40.86853,-73.91915,2,2.0,1.0,1.0,$45.00,68,19,98.0,9.0,10.0,10.0,10.0,10.0
16484,14141050,Windsor Terrace,Brooklyn,40.65544,-73.97491,4,1.0,2.0,3.0,$130.00,0,4,75.0,9.0,10.0,9.0,8.0,8.0
16170,13914201,Harlem,Manhattan,40.80403,-73.95125,2,1.0,1.0,2.0,$250.00,225,128,99.0,10.0,10.0,10.0,9.0,10.0
33594,30125523,Murray Hill,Manhattan,40.74957,-73.97683,2,1.0,0.0,1.0,$111.00,365,2,90.0,9.0,10.0,9.0,10.0,7.0
29384,25895132,Morningside Heights,Manhattan,40.81313,-73.96148,2,1.0,1.0,1.0,$75.00,0,22,95.0,9.0,10.0,10.0,10.0,10.0
27575,23772767,Williamsburg,Brooklyn,40.71865,-73.94951,2,1.0,1.0,2.0,$125.00,354,14,94.0,9.0,10.0,10.0,10.0,9.0
43768,38584195,Sunset Park,Brooklyn,40.64363,-74.00602,2,1.0,1.0,1.0,$65.00,177,10,90.0,9.0,9.0,10.0,9.0,9.0
45606,39576019,Park Slope,Brooklyn,40.68327,-73.97713,4,1.5,2.0,2.0,$300.00,41,5,96.0,10.0,10.0,10.0,10.0,10.0
30910,27542642,East Flatbush,Brooklyn,40.65074,-73.91633,4,1.0,2.0,2.0,$55.00,361,54,95.0,10.0,10.0,10.0,9.0,9.0
44285,38903604,Crown Heights,Brooklyn,40.67892,-73.96308,2,1.0,1.0,1.0,$125.00,17,1,100.0,10.0,10.0,10.0,10.0,10.0
650,261674,Chelsea,Manhattan,40.74025,-74.00161,2,1.0,1.0,1.0,$95.00,0,20,99.0,10.0,10.0,9.0,10.0,10.0
25490,22010163,East Harlem,Manhattan,40.80481,-73.93812,4,1.0,2.0,2.0,$120.00,0,3,93.0,9.0,8.0,9.0,9.0,10.0
11973,9933667,Prospect-Lefferts Gardens,Brooklyn,40.65986,-73.96163,5,1.0,0.0,2.0,$100.00,0,15,91.0,9.0,9.0,10.0,9.0,10.0
47643,40560300,Park Slope,Brooklyn,40.67637,-73.97786,3,1.0,1.0,2.0,$130.00,82,1,80.0,4.0,10.0,10.0,10.0,10.0
43621,38498915,Fort Greene,Brooklyn,40.68793,-73.97129,2,1.0,0.0,1.0,$120.00,1,12,95.0,10.0,10.0,10.0,10.0,9.0
7510,6347548,Kips Bay,Manhattan,40.73789,-73.97493,2,1.0,1.0,1.0,$113.00,0,2,80.0,9.0,9.0,10.0,8.0,9.0
21064,18867401,Upper East Side,Manhattan,40.76439,-73.96569,3,1.0,1.0,0.0,$250.00,348,106,94.0,10.0,10.0,10.0,10.0,9.0
9789,8272327,Cobble Hill,Brooklyn,40.6869,-73.99741,2,1.0,0.0,1.0,$225.00,132,40,98.0,10.0,10.0,10.0,10.0,9.0
16616,14265052,Hell's Kitchen,Manhattan,40.76086,-73.99147,2,1.0,1.0,1.0,$90.00,0,15,92.0,10.0,10.0,10.0,10.0,10.0
9359,7867805,Kips Bay,Manhattan,40.74086,-73.9803,2,1.0,1.0,2.0,$67.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
5327,4274462,Ridgewood,Queens,40.70439,-73.91111,2,1.0,1.0,1.0,$49.00,288,38,97.0,10.0,10.0,10.0,10.0,10.0
3177,2134697,Hell's Kitchen,Manhattan,40.76613,-73.98721,4,1.0,1.0,2.0,$175.00,365,18,96.0,9.0,9.0,9.0,9.0,9.0
12101,9999939,Upper West Side,Manhattan,40.78347,-73.97748,2,1.0,1.0,1.0,$75.00,0,2,80.0,9.0,10.0,9.0,10.0,10.0
22265,19801605,Williamsburg,Brooklyn,40.71049,-73.93619,2,1.0,1.0,1.0,$55.00,51,43,92.0,9.0,9.0,10.0,10.0,10.0
8740,7376952,Upper West Side,Manhattan,40.77976,-73.97837,2,1.0,1.0,1.0,$120.00,362,12,100.0,10.0,10.0,10.0,10.0,10.0
40489,36064676,Bushwick,Brooklyn,40.69599,-73.93154,8,1.5,4.0,4.0,$172.00,197,28,99.0,10.0,10.0,10.0,10.0,10.0
1743,843499,Harlem,Manhattan,40.8129,-73.95213,2,1.0,1.0,1.0,$75.00,0,4,65.0,5.0,10.0,10.0,8.0,9.0
33641,30153699,Port Morris,Bronx,40.80747,-73.92766,2,1.0,1.0,0.0,$145.00,365,18,100.0,10.0,10.0,10.0,10.0,10.0
45983,39770324,Greenpoint,Brooklyn,40.72368,-73.94149,3,1.5,1.0,3.0,$34.00,365,2,100.0,10.0,8.0,7.0,10.0,9.0
33509,30065027,West Village,Manhattan,40.73334,-74.00098,2,1.0,1.0,1.0,$240.00,21,35,99.0,10.0,10.0,10.0,10.0,9.0
2042,1072481,Chelsea,Manhattan,40.74573,-73.99712,2,1.0,1.0,2.0,$70.00,65,243,92.0,9.0,10.0,10.0,10.0,10.0
35598,31652563,Upper East Side,Manhattan,40.77694,-73.94994,6,2.0,2.0,2.0,$250.00,287,1,100.0,10.0,10.0,10.0,10.0,10.0
28087,24337254,Richmond Hill,Queens,40.69004,-73.83368,8,1.0,3.0,3.0,$138.00,343,42,93.0,9.0,9.0,9.0,9.0,9.0
29719,26260012,Bedford-Stuyvesant,Brooklyn,40.6916,-73.92915,3,1.0,1.0,2.0,$129.00,10,13,96.0,10.0,10.0,10.0,10.0,9.0
30916,27545256,Fort Greene,Brooklyn,40.68811,-73.97539,1,1.0,1.0,1.0,$52.00,365,5,96.0,8.0,10.0,10.0,10.0,9.0
18413,16204899,Astoria,Queens,40.75807,-73.92682,3,1.0,1.0,1.0,$49.00,43,124,92.0,9.0,10.0,9.0,10.0,9.0
33262,29906273,Chelsea,Manhattan,40.74333,-74.00106,2,1.0,0.0,1.0,$175.00,0,23,98.0,10.0,10.0,10.0,10.0,10.0
18559,16296678,Crown Heights,Brooklyn,40.6749,-73.95233,3,1.0,0.0,2.0,$140.00,34,53,99.0,10.0,10.0,10.0,9.0,10.0
47777,40623829,Hell's Kitchen,Manhattan,40.76524,-73.99124,2,2.0,1.0,4.0,$85.00,90,2,80.0,9.0,10.0,10.0,7.0,9.0
8523,7172107,Upper West Side,Manhattan,40.79527,-73.96695,4,1.5,2.0,2.0,$165.00,0,5,100.0,10.0,10.0,10.0,10.0,10.0
17496,15268792,West Village,Manhattan,40.73322,-74.00853,4,1.0,0.0,0.0,$450.00,150,12,98.0,10.0,10.0,10.0,10.0,10.0
24987,21769638,Bedford-Stuyvesant,Brooklyn,40.69395,-73.95232,3,1.0,2.0,2.0,$150.00,0,67,93.0,9.0,10.0,10.0,10.0,10.0
29212,25678522,West Village,Manhattan,40.73416,-74.00424,2,1.0,1.0,1.0,$220.00,124,14,99.0,10.0,10.0,10.0,10.0,9.0
7370,6236181,Upper West Side,Manhattan,40.78078,-73.97466,2,1.0,1.0,1.0,$190.00,10,2,100.0,10.0,10.0,10.0,10.0,10.0
27907,24139165,Williamsburg,Brooklyn,40.71032,-73.94806,5,1.0,2.0,3.0,$199.00,76,21,98.0,9.0,10.0,10.0,10.0,10.0
9011,7616651,Williamsburg,Brooklyn,40.71405,-73.94129,1,1.0,1.0,1.0,$60.00,0,1,80.0,10.0,10.0,10.0,10.0,10.0
17528,15308451,Park Slope,Brooklyn,40.67317,-73.98636,4,1.0,1.0,2.0,$105.00,247,8,90.0,9.0,9.0,9.0,10.0,10.0
30286,26894016,Clinton Hill,Brooklyn,40.69239,-73.96538,2,1.0,1.0,1.0,$98.00,0,5,100.0,10.0,9.0,10.0,10.0,10.0
14997,13190121,Hell's Kitchen,Manhattan,40.76564,-73.98367,5,2.0,2.0,3.0,$369.00,362,1,100.0,8.0,10.0,10.0,10.0,8.0
18950,16514949,Chinatown,Manhattan,40.71682,-73.99574,3,1.0,1.0,2.0,$160.00,107,55,95.0,9.0,10.0,10.0,10.0,9.0
35132,31169765,Windsor Terrace,Brooklyn,40.6579,-73.98101,2,1.0,0.0,1.0,$105.00,54,43,99.0,10.0,10.0,10.0,10.0,10.0
48556,40964103,Fort Greene,Brooklyn,40.68714,-73.97197,3,1.0,1.0,0.0,$78.00,89,1,100.0,8.0,10.0,10.0,10.0,10.0
40202,35808986,Bushwick,Brooklyn,40.70534,-73.92357,2,1.0,1.0,1.0,$65.00,40,1,100.0,8.0,10.0,10.0,10.0,10.0
1460,725509,Crown Heights,Brooklyn,40.66983,-73.94322,15,2.0,3.0,5.0,$168.00,272,174,92.0,9.0,10.0,10.0,9.0,9.0
40608,36145317,Rockaway Beach,Queens,40.589,-73.81498,4,1.0,2.0,3.0,$150.00,230,39,94.0,10.0,10.0,10.0,9.0,9.0
28222,24514490,Windsor Terrace,Brooklyn,40.65871,-73.9789,3,1.0,1.0,1.0,$125.00,36,24,98.0,10.0,10.0,10.0,10.0,10.0
25356,21956264,Jamaica,Queens,40.6741,-73.79775,2,1.0,1.0,2.0,$45.00,335,28,93.0,9.0,10.0,10.0,9.0,9.0
20766,18587083,Williamsburg,Brooklyn,40.71529,-73.93972,4,1.0,2.0,3.0,$215.00,266,5,92.0,8.0,10.0,9.0,10.0,9.0
40694,36233195,Tompkinsville,Staten Island,40.6283,-74.08645,2,1.0,1.0,1.0,$60.00,0,27,92.0,10.0,9.0,9.0,10.0,9.0
6851,5636395,Bedford-Stuyvesant,Brooklyn,40.70021,-73.9447,3,1.0,1.0,1.0,$81.00,21,184,95.0,9.0,10.0,10.0,9.0,9.0
27474,23681735,East Village,Manhattan,40.72619,-73.99019,4,1.0,1.0,2.0,$400.00,249,14,100.0,10.0,10.0,10.0,10.0,10.0
3878,2867463,South Slope,Brooklyn,40.66372,-73.97793,6,2.0,3.0,3.0,$195.00,213,13,89.0,8.0,9.0,9.0,10.0,9.0
35511,31543432,Port Morris,Bronx,40.80797,-73.92865,2,1.0,1.0,1.0,$111.00,138,19,100.0,10.0,10.0,10.0,9.0,9.0
4521,3593821,Williamsburg,Brooklyn,40.71659,-73.9458,1,1.0,1.0,1.0,$90.00,0,1,100.0,10.0,10.0,10.0,10.0,10.0
33030,29705207,Bedford-Stuyvesant,Brooklyn,40.68405,-73.93401,3,1.0,1.0,1.0,$70.00,0,28,100.0,10.0,10.0,10.0,9.0,10.0
21654,19322515,Crown Heights,Brooklyn,40.67476,-73.93016,16,2.0,7.0,11.0,$550.00,11,7,86.0,9.0,10.0,9.0,9.0,10.0
37482,33639266,Upper East Side,Manhattan,40.78134,-73.95212,4,1.0,2.0,2.0,$299.00,103,41,97.0,10.0,10.0,10.0,10.0,9.0
26607,22734483,Upper East Side,Manhattan,40.77207,-73.95599,2,1.0,1.0,1.0,$150.00,0,6,92.0,9.0,9.0,10.0,10.0,8.0
4409,3486103,Williamsburg,Brooklyn,40.71023,-73.95688,3,1.0,1.0,2.0,$109.00,135,244,96.0,10.0,10.0,10.0,9.0,9.0
6910,5697517,West Village,Manhattan,40.74033,-74.00872,2,1.0,1.0,2.0,$225.00,89,21,95.0,9.0,9.0,9.0,10.0,9.0
31586,28208177,Flushing,Queens,40.75501,-73.83315,3,1.0,1.0,2.0,$120.00,27,67,94.0,9.0,10.0,9.0,9.0,9.0
4158,3216335,Park Slope,Brooklyn,40.68193,-73.97636,5,1.0,3.0,4.0,$300.00,332,143,94.0,10.0,10.0,10.0,10.0,9.0
24190,21277145,Sunset Park,Brooklyn,40.64699,-74.01404,4,1.0,1.0,2.0,$130.00,157,77,97.0,10.0,10.0,10.0,9.0,9.0
47949,40708073,Crown Heights,Brooklyn,40.67193,-73.95234,2,1.0,1.0,1.0,$50.00,1,5,92.0,9.0,8.0,10.0,10.0,10.0
31036,27657263,Bushwick,Brooklyn,40.69792,-73.91886,2,1.5,1.0,1.0,$65.00,0,6,97.0,9.0,10.0,10.0,10.0,10.0
42388,37627715,Chinatown,Manhattan,40.71642,-73.98942,1,2.0,1.0,1.0,$83.00,86,1,80.0,8.0,8.0,10.0,8.0,8.0
44953,39264016,Hell's Kitchen,Manhattan,40.75631,-73.99448,8,1.0,3.0,3.0,$350.00,74,20,85.0,8.0,9.0,10.0,10.0,8.0
34274,30512304,Washington Heights,Manhattan,40.85502,-73.92763,2,1.0,1.0,1.0,$200.00,355,19,94.0,8.0,10.0,10.0,10.0,9.0
9074,7664263,Harlem,Manhattan,40.81541,-73.94149,3,1.0,1.0,1.0,$130.00,0,12,83.0,8.0,9.0,9.0,8.0,9.0
39083,34960545,Ditmars Steinway,Queens,40.77558,-73.90506,6,1.0,2.0,4.0,$149.00,150,19,100.0,10.0,10.0,10.0,10.0,10.0
